# Program:featureCounts v1.4.6-p3; Command:"../subread-1.4.6-p3-MacOSX-x86_64/bin/featureCounts" "-t" "gene" "-g" "ID" "-F" "GTF" "-s" "1" "-T" "2" "-a" "../annotation.gff" "-o" "counts_final.txt" "SRR10379721.bam" "SRR10379722.bam" "SRR10379724.bam" "SRR10379725.bam" "SRR10379726.bam" "SSR10379723.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379721.bam	SRR10379722.bam	SRR10379724.bam	SRR10379725.bam	SRR10379726.bam	SSR10379723.bam
gene-SAOUHSC_00309	CP000253.1	323458	324483	+	1026	3325	3242	8272	8933	3309	2075
gene-SAOUHSC_00310	CP000253.1	324576	325922	-	1347	2257	2807	2075	1471	320	1571
gene-SAOUHSC_00311	CP000253.1	325937	326221	-	285	316	499	425	266	108	254
gene-SAOUHSC_00312	CP000253.1	326223	326666	-	444	568	833	736	404	87	378
gene-SAOUHSC_00313	CP000253.1	326671	328626	-	1956	1935	2976	5669	2324	521	1478
gene-SAOUHSC_00314	CP000253.1	328838	329257	+	420	10072	8069	4276	5000	513	5897
gene-SAOUHSC_00315	CP000253.1	329364	330719	+	1356	5411	4437	579	575	45	3108
gene-SAOUHSC_00316	CP000253.1	330823	331263	+	441	2112	1510	350	401	29	1375
gene-SAOUHSC_00317	CP000253.1	331346	332704	-	1359	4185	3142	4055	9079	1856	2641
gene-SAOUHSC_00318	CP000253.1	333012	333938	+	927	841	844	1306	2485	585	751
gene-SAOUHSC_00319	CP000253.1	333952	335013	+	1062	2488	1981	2497	4357	1460	2048
gene-SAOUHSC_00320	CP000253.1	335027	335593	+	567	1649	1237	1265	2022	308	1205
gene-SAOUHSC_00322	CP000253.1	335653	336648	-	996	309	227	692	596	114	182
gene-SAOUHSC_00323	CP000253.1	336647	337054	+	408	114	66	66	70	47	81
gene-SAOUHSC_00324	CP000253.1	337067	337612	+	546	557	422	2937	7529	1211	340
gene-SAOUHSC_00325	CP000253.1	337880	338734	+	855	284	154	233	584	29	167
gene-SAOUHSC_00326	CP000253.1	338731	339960	+	1230	646	447	319	730	225	463
gene-SAOUHSC_00327	CP000253.1	339971	341653	+	1683	1341	767	489	820	116	944
gene-SAOUHSC_00328	CP000253.1	341746	342402	-	657	1479	1224	2772	5741	876	924
gene-SAOUHSC_00329	CP000253.1	342464	342688	-	225	720	556	1390	3468	488	374
gene-SAOUHSC_00330	CP000253.1	342788	343177	-	390	889	557	2082	5108	222	434
gene-SAOUHSC_00331	CP000253.1	343418	343621	+	204	181	138	77	155	16	166
gene-SAOUHSC_00332	CP000253.1	343618	344331	+	714	1249	865	560	726	74	1066
gene-SAOUHSC_00333	CP000253.1	344356	345198	+	843	2688	1793	988	1370	216	2262
gene-SAOUHSC_00334	CP000253.1	345198	345827	+	630	3743	2291	2187	2622	265	2896
gene-SAOUHSC_00335	CP000253.1	346194	347327	-	1134	780	480	1840	2485	99	545
gene-SAOUHSC_A00332	CP000253.1	347735	347893	-	159	33	18	5	3	0	13
gene-SAOUHSC_00336	CP000253.1	347866	349047	+	1182	7670	7256	11142	10398	3724	5503
gene-SAOUHSC_00337	CP000253.1	349130	349882	-	753	5957	3470	2401	3278	945	3546
gene-SAOUHSC_00338	CP000253.1	349925	352153	-	2229	10521	6213	4355	8027	891	6671
gene-SAOUHSC_00339	CP000253.1	352150	353991	-	1842	4444	2789	2681	5273	784	2901
gene-SAOUHSC_00340	CP000253.1	353960	355120	-	1161	1891	1373	1668	3307	651	1196
gene-SAOUHSC_00341	CP000253.1	355117	356220	-	1104	1538	1263	2178	4169	464	1134
gene-SAOUHSC_00342	CP000253.1	356884	357729	+	846	443	316	1133	1537	270	292
gene-SAOUHSC_00344	CP000253.1	357886	358767	+	882	1926	1670	1469	2324	463	1840
gene-SAOUHSC_00345	CP000253.1	358797	359000	+	204	675	664	575	1176	63	682
gene-SAOUHSC_00346	CP000253.1	359012	360109	+	1098	5080	4500	4356	6513	1231	4688
gene-SAOUHSC_00347	CP000253.1	360195	360386	-	192	41368	22139	1564	833	27	29813
gene-SAOUHSC_00348	CP000253.1	360630	360926	+	297	48053	43878	24321	30648	5373	43218
gene-SAOUHSC_00349	CP000253.1	360947	361450	+	504	81641	74981	39328	48742	20459	77506
gene-SAOUHSC_00350	CP000253.1	361502	361744	+	243	39061	35714	18293	23073	11696	37221
gene-SAOUHSC_00351	CP000253.1	362010	362948	-	939	242	174	379	728	43	212
gene-SAOUHSC_00352	CP000253.1	362987	363298	-	312	114	85	139	305	67	86
gene-SAOUHSC_00353	CP000253.1	363376	363534	-	159	83	83	117	238	23	79
gene-SAOUHSC_00354	CP000253.1	363894	364505	+	612	1052	605	998	1608	112	724
gene-SAOUHSC_00355	CP000253.1	364874	365242	+	369	169	117	98	258	10	141
gene-SAOUHSC_00356	CP000253.1	365423	365995	+	573	16021	16580	59001	72463	14365	12232
gene-SAOUHSC_00357	CP000253.1	366133	366396	-	264	3078	2050	3493	6016	304	1758
gene-SAOUHSC_00358	CP000253.1	366696	366947	+	252	27004	28588	107767	124452	77150	14522
gene-SAOUHSC_A00354	CP000253.1	366986	367195	-	210	47	28	10	10	1	43
gene-SAOUHSC_00359	CP000253.1	367373	367954	+	582	845	612	332	525	54	672
gene-SAOUHSC_00360	CP000253.1	368020	368403	-	384	486	431	939	1355	156	357
gene-SAOUHSC_00362	CP000253.1	368658	369284	-	627	2155	1385	1865	2601	244	1652
gene-SAOUHSC_00363	CP000253.1	369357	369650	-	294	149	105	433	455	10	96
gene-SAOUHSC_00364	CP000253.1	369729	371252	-	1524	88622	77242	32175	55478	10162	60476
gene-SAOUHSC_00365	CP000253.1	371268	371837	-	570	32939	29387	15611	29047	4203	23412
gene-SAOUHSC_00366	CP000253.1	372329	373084	+	756	5783	5210	4730	5085	1758	5223
gene-SAOUHSC_00367	CP000253.1	373165	374553	-	1389	16734	11307	1534	1465	647	14536
gene-SAOUHSC_00368	CP000253.1	374638	374739	+	102	84	57	39	46	6	51
gene-SAOUHSC_00369	CP000253.1	375530	376486	-	957	12304	8449	9104	11174	3973	9535
gene-SAOUHSC_00370	CP000253.1	376604	377266	-	663	4120	3988	9052	14573	1332	2768
gene-SAOUHSC_00371	CP000253.1	377409	377816	-	408	11127	10621	22618	22015	2820	5995
gene-SAOUHSC_00372	CP000253.1	378329	378907	+	579	1214	550	1591	2093	320	977
gene-SAOUHSC_00373	CP000253.1	378907	380175	+	1269	4024	2384	4258	6006	1460	3155
gene-SAOUHSC_00374	CP000253.1	380213	381679	+	1467	10654	7285	15754	28180	8805	8698
gene-SAOUHSC_00375	CP000253.1	381704	383245	+	1542	16417	10584	23266	34490	10865	12509
gene-SAOUHSC_00376	CP000253.1	383358	383894	-	537	710	545	347	486	29	587
gene-SAOUHSC_00377	CP000253.1	384287	384991	-	705	172	127	118	127	7	153
gene-SAOUHSC_00378	CP000253.1	385390	385662	-	273	64	37	17	26	1	68
gene-SAOUHSC_00380	CP000253.1	385933	386193	+	261	100	58	147	204	17	105
gene-SAOUHSC_00381	CP000253.1	386599	386958	-	360	387	277	256	355	27	257
gene-SAOUHSC_00382	CP000253.1	386977	387822	-	846	854	659	578	789	101	550
gene-SAOUHSC_00383	CP000253.1	388294	388974	+	681	1723	1457	783	1153	109	1323
gene-SAOUHSC_00384	CP000253.1	389260	389955	+	696	541	361	241	301	46	321
gene-SAOUHSC_00386	CP000253.1	390246	391316	+	1071	578	379	176	234	46	492
gene-SAOUHSC_00387	CP000253.1	391435	391572	+	138	2	4	1	1	0	1
gene-SAOUHSC_00389	CP000253.1	391681	392607	+	927	187	122	123	148	24	120
gene-SAOUHSC_00390	CP000253.1	392971	393675	+	705	411	201	157	158	4	251
gene-SAOUHSC_A00379	CP000253.1	393579	393878	-	300	34	21	11	5	0	37
gene-SAOUHSC_00391	CP000253.1	394121	394816	+	696	382	232	152	210	39	235
gene-SAOUHSC_00392	CP000253.1	395237	395932	+	696	605	352	411	465	37	466
gene-SAOUHSC_00393	CP000253.1	396276	396974	+	699	358	175	161	171	14	206
gene-SAOUHSC_00394	CP000253.1	397354	398052	+	699	287	164	147	183	11	232
gene-SAOUHSC_00395	CP000253.1	398418	399101	+	684	707	397	334	492	14	575
gene-SAOUHSC_00396	CP000253.1	399186	399287	-	102	54	26	17	23	0	30
gene-SAOUHSC_00397	CP000253.1	399449	400921	+	1473	652	437	1961	1992	660	402
gene-SAOUHSC_00398	CP000253.1	400914	402125	+	1212	379	247	685	817	276	305
gene-SAOUHSC_00399	CP000253.1	402508	403185	+	678	160	148	175	218	9	105
gene-SAOUHSC_00400	CP000253.1	403207	404715	+	1509	1197	904	882	1067	192	727
gene-SAOUHSC_00401	CP000253.1	404819	405127	-	309	6660	5053	4407	3337	308	3318
gene-SAOUHSC_00402	CP000253.1	405465	406283	+	819	163	105	213	305	24	148
gene-SAOUHSC_00404	CP000253.1	406302	407087	+	786	313	217	278	323	52	310
gene-SAOUHSC_00405	CP000253.1	407345	408082	+	738	660	404	864	1406	134	607
gene-SAOUHSC_00406	CP000253.1	408072	409400	+	1329	1646	1008	1791	2011	301	1304
gene-SAOUHSC_00407	CP000253.1	409397	409720	+	324	593	379	599	940	64	501
gene-SAOUHSC_00408	CP000253.1	409739	410053	+	315	647	425	620	846	120	506
gene-SAOUHSC_00409	CP000253.1	410343	410603	-	261	949	426	277	456	25	768
gene-SAOUHSC_00410	CP000253.1	410722	411924	+	1203	6344	4680	447	656	106	4372
gene-SAOUHSC_00411	CP000253.1	412193	412321	+	129	75	70	12	17	2	41
gene-SAOUHSC_00412	CP000253.1	413512	414996	+	1485	2922	2829	8995	10068	2457	1710
gene-SAOUHSC_00413	CP000253.1	415009	417714	+	2706	10612	11042	29186	38481	15298	6124
gene-SAOUHSC_00414	CP000253.1	417876	418238	+	363	3175	2501	7253	8880	1467	1954
gene-SAOUHSC_00415	CP000253.1	418467	418883	-	417	56	36	39	42	1	55
gene-SAOUHSC_00416	CP000253.1	418921	419595	+	675	2009	1607	1904	2630	225	1296
gene-SAOUHSC_00417	CP000253.1	419632	420366	+	735	3754	2774	3296	3867	531	2614
gene-SAOUHSC_00418	CP000253.1	420544	420657	+	114	71	69	33	43	12	49
gene-SAOUHSC_00420	CP000253.1	420822	422159	+	1338	7644	4377	11114	16654	2892	4343
gene-SAOUHSC_00421	CP000253.1	422376	423290	+	915	3107	1967	111	152	47	2786
gene-SAOUHSC_00422	CP000253.1	423274	424416	+	1143	13686	7466	371	373	72	12126
gene-SAOUHSC_00423	CP000253.1	424710	425735	+	1026	3186	2155	852	1629	176	2953
gene-SAOUHSC_00424	CP000253.1	425739	426398	+	660	1698	1136	281	559	93	1604
gene-SAOUHSC_00426	CP000253.1	426435	427277	+	843	6800	3920	922	2391	136	5863
gene-SAOUHSC_00427	CP000253.1	427609	428613	+	1005	2619	2373	12705	14444	6595	3170
gene-SAOUHSC_00428	CP000253.1	428798	429067	-	270	1864	1061	1098	774	18	1401
gene-SAOUHSC_00429	CP000253.1	429216	429611	+	396	499	426	579	752	156	399
gene-SAOUHSC_00430	CP000253.1	429601	430086	+	486	2499	1764	1775	2289	936	1817
gene-SAOUHSC_00431	CP000253.1	430255	431037	-	783	2638	1556	712	1334	137	2164
gene-SAOUHSC_00433	CP000253.1	431034	432152	-	1119	1395	836	938	1793	383	1036
gene-SAOUHSC_00434	CP000253.1	432267	433151	-	885	309	222	264	350	37	194
gene-SAOUHSC_00435	CP000253.1	433332	437831	+	4500	16005	9902	85281	124553	28725	20143
gene-SAOUHSC_00436	CP000253.1	437849	439312	+	1464	13706	8400	34910	43395	12619	16904
gene-SAOUHSC_T00048	CP000253.1	439581	439673	+	93	4322	2778	2270	1327	933	3479
gene-SAOUHSC_00437	CP000253.1	440144	441571	+	1428	8384	14833	6573	7357	1767	8307
gene-SAOUHSC_00438	CP000253.1	441635	443275	+	1641	2971	4494	1159	1517	357	3145
gene-SAOUHSC_00439	CP000253.1	443300	444028	+	729	2420	2859	907	1021	230	2462
gene-SAOUHSC_00440	CP000253.1	444428	444529	+	102	436	348	54	28	16	394
gene-SAOUHSC_00441	CP000253.1	444667	445191	+	525	1108	954	1417	1778	365	1063
gene-SAOUHSC_00442	CP000253.1	445284	446957	+	1674	12350	11648	7046	8598	2073	12783
gene-SAOUHSC_00444	CP000253.1	447047	447364	+	318	5268	5182	4999	7970	3384	5355
gene-SAOUHSC_00445	CP000253.1	447371	447967	+	597	10150	8004	7455	9564	2642	9342
gene-SAOUHSC_00446	CP000253.1	448172	448270	+	99	47	40	17	14	4	37
gene-SAOUHSC_R0001	CP000253.1	448819	450374	+	1556	2521	1396	3749	2855	6320	325
gene-SAOUHSC_R0006	CP000253.1	450739	453661	+	2923	14206	15464	12694	9204	19265	4153
gene-SAOUHSC_R00011	CP000253.1	453734	453847	+	114	7	20	1	1	6	14
gene-SAOUHSC_00450	CP000253.1	454730	456067	+	1338	584	446	1231	1397	214	375
gene-SAOUHSC_00451	CP000253.1	456069	456686	+	618	603	519	885	1101	115	493
gene-SAOUHSC_00452	CP000253.1	456714	457043	+	330	5226	5965	9260	13441	2998	4143
gene-SAOUHSC_00453	CP000253.1	457162	457338	-	177	23	9	19	6	0	14
gene-SAOUHSC_00454	CP000253.1	457344	458183	+	840	685	636	2317	3000	135	625
gene-SAOUHSC_00455	CP000253.1	458184	458987	+	804	1529	1076	1062	1646	357	1300
gene-SAOUHSC_00456	CP000253.1	459034	459351	+	318	1255	823	576	594	95	959
gene-SAOUHSC_00457	CP000253.1	459625	460350	+	726	423	379	291	347	59	362
gene-SAOUHSC_00458	CP000253.1	460343	460591	+	249	159	157	108	155	28	120
gene-SAOUHSC_00459	CP000253.1	460593	461432	+	840	576	420	357	383	75	350
gene-SAOUHSC_00460	CP000253.1	461457	461612	-	156	10	7	6	8	0	9
gene-SAOUHSC_00461	CP000253.1	461717	463690	+	1974	6621	4983	12025	17643	1812	4716
gene-SAOUHSC_00462	CP000253.1	463721	464494	+	774	5236	3626	6607	9259	3938	3826
gene-SAOUHSC_00463	CP000253.1	464661	465197	+	537	350	318	1233	2548	368	283
gene-SAOUHSC_00464	CP000253.1	465208	466101	+	894	612	543	1729	2755	944	421
gene-SAOUHSC_00465	CP000253.1	466201	466464	+	264	38504	37007	26270	15724	1569	25549
gene-SAOUHSC_00466	CP000253.1	466774	467622	+	849	13317	13387	10824	15086	4087	11642
gene-SAOUHSC_00467	CP000253.1	467636	468460	+	825	16736	15438	14268	18433	2465	14543
gene-SAOUHSC_00468	CP000253.1	468477	468857	+	381	30407	29293	56475	78626	25932	22064
gene-SAOUHSC_00469	CP000253.1	468929	469231	+	303	37229	36189	57612	71657	34755	26199
gene-SAOUHSC_00470	CP000253.1	469421	469552	+	132	12	25	19	65	27	15
gene-SAOUHSC_00471	CP000253.1	469575	470927	+	1353	13503	14059	17016	17229	10374	11469
gene-SAOUHSC_00472	CP000253.1	471074	472039	+	966	16203	16524	14475	16502	3745	13633
gene-SAOUHSC_00473	CP000253.1	472097	472207	-	111	57	32	18	9	0	19
gene-SAOUHSC_00474	CP000253.1	472189	472842	+	654	232282	196866	37648	32630	14729	236655
gene-SAOUHSC_00475	CP000253.1	473153	473725	+	573	705	526	2086	2514	404	415
gene-SAOUHSC_00477	CP000253.1	473725	477231	+	3507	7382	5742	8245	11343	2259	5263
gene-SAOUHSC_00479	CP000253.1	477221	478747	+	1527	3508	2719	3602	4605	444	2378
gene-SAOUHSC_00480	CP000253.1	478747	479940	+	1194	6243	4929	6080	8958	1818	4690
gene-SAOUHSC_00481	CP000253.1	479937	480200	+	264	1887	1558	1929	3540	488	1585
gene-SAOUHSC_00482	CP000253.1	480218	480610	+	393	3777	2358	3300	4947	639	2821
gene-SAOUHSC_00483	CP000253.1	480715	481116	+	402	11217	8471	17325	17957	2678	7355
gene-SAOUHSC_00484	CP000253.1	481296	482591	+	1296	1057	855	1690	2289	517	720
gene-SAOUHSC_00485	CP000253.1	482596	483135	+	540	1376	1287	2249	2861	463	1018
gene-SAOUHSC_00486	CP000253.1	483392	485485	+	2094	43462	37520	59656	72116	17622	27025
gene-SAOUHSC_00487	CP000253.1	485714	486595	+	882	5614	4849	6330	6846	2006	3850
gene-SAOUHSC_00488	CP000253.1	486774	487706	+	933	20716	15846	17674	27852	10933	16374
gene-SAOUHSC_00489	CP000253.1	487922	488725	+	804	567	486	710	927	192	498
gene-SAOUHSC_00490	CP000253.1	488703	489068	+	366	761	582	531	655	62	750
gene-SAOUHSC_00491	CP000253.1	489065	489541	+	477	4582	4169	2905	3285	486	4779
gene-SAOUHSC_00492	CP000253.1	489935	490027	+	93	1215	804	1082	2095	84	1572
gene-SAOUHSC_00493	CP000253.1	490080	491567	+	1488	36361	31009	25484	34479	7641	38157
gene-SAOUHSC_R00016	CP000253.1	492125	492239	+	115	179	99	58	23	52	68
gene-SAOUHSC_T00059	CP000253.1	492252	492327	+	76	104	112	27	18	22	57
gene-SAOUHSC_T00053	CP000253.1	492344	492419	+	76	1672	1676	904	274	464	1115
gene-SAOUHSC_T00035	CP000253.1	492426	492498	+	73	654	614	632	280	415	443
gene-SAOUHSC_T00021	CP000253.1	492532	492606	+	75	417	335	267	120	232	308
gene-SAOUHSC_T00030	CP000253.1	492614	492702	+	89	415	382	344	60	63	232
gene-SAOUHSC_T0004	CP000253.1	492708	492784	+	77	2349	1639	1171	1005	768	1751
gene-SAOUHSC_T00044	CP000253.1	492805	492878	+	74	291	213	387	298	226	191
gene-SAOUHSC_T0001	CP000253.1	492902	492977	+	76	756	428	392	494	346	268
gene-SAOUHSC_R0002	CP000253.1	493099	494653	+	1555	2601	1423	3964	2990	6867	350
gene-SAOUHSC_R0007	CP000253.1	495018	497940	+	2923	14059	15823	11814	8888	18219	4334
gene-SAOUHSC_R00012	CP000253.1	498013	498127	+	115	72	61	72	9	62	29
gene-SAOUHSC_00497	CP000253.1	498652	500034	-	1383	480	267	246	359	15	229
gene-SAOUHSC_00499	CP000253.1	500138	501025	+	888	1503	1230	2379	2368	1074	1042
gene-SAOUHSC_00500	CP000253.1	501029	501589	+	561	1350	1011	1998	2295	280	910
gene-SAOUHSC_00501	CP000253.1	501797	503011	-	1215	3471	2861	12398	14143	1073	2312
gene-SAOUHSC_00502	CP000253.1	503169	503630	+	462	9029	9101	6545	2273	87	4619
gene-SAOUHSC_00503	CP000253.1	503727	504215	+	489	10698	10809	5993	2969	271	5886
gene-SAOUHSC_00504	CP000253.1	504205	505212	+	1008	24576	25301	13523	5855	232	14221
gene-SAOUHSC_00505	CP000253.1	505226	507682	+	2457	75637	68967	45350	24488	3490	39172
gene-SAOUHSC_00506	CP000253.1	507610	507768	-	159	2	1	3	1	0	0
gene-SAOUHSC_00507	CP000253.1	508197	509531	+	1335	4310	3911	13340	20459	6626	2578
gene-SAOUHSC_00508	CP000253.1	509574	510629	+	1056	3002	2437	7344	12463	1486	1948
gene-SAOUHSC_00509	CP000253.1	511186	512640	+	1455	8056	6909	16344	25032	3688	5289
gene-SAOUHSC_00510	CP000253.1	513063	513710	+	648	759	716	2259	4637	1598	438
gene-SAOUHSC_00511	CP000253.1	513694	515094	+	1401	1792	1759	6973	11623	2558	1065
gene-SAOUHSC_00512	CP000253.1	515087	515491	+	405	641	589	2491	5282	613	407
gene-SAOUHSC_00513	CP000253.1	515499	516245	+	747	1066	979	3824	5866	2131	588
gene-SAOUHSC_00514	CP000253.1	516245	516769	+	525	1224	1108	3969	6703	896	707
gene-SAOUHSC_00515	CP000253.1	516850	517419	+	570	711	624	2396	3441	247	463
gene-SAOUHSC_00516	CP000253.1	517697	517915	+	219	2297	1868	3569	5687	628	1819
gene-SAOUHSC_00517	CP000253.1	517928	518476	+	549	5430	4696	6831	8141	2401	3752
gene-SAOUHSC_00518	CP000253.1	518657	519079	+	423	75020	64361	44844	41845	13482	57315
gene-SAOUHSC_00519	CP000253.1	519287	519979	+	693	63526	71254	53464	43897	10451	48191
gene-SAOUHSC_00520	CP000253.1	520251	520751	+	501	73228	71677	59719	95106	8591	57897
gene-SAOUHSC_00521	CP000253.1	520794	521162	+	369	43861	36163	37413	41848	11699	34773
gene-SAOUHSC_00523	CP000253.1	521337	521945	+	609	8023	8861	5551	6087	2163	6289
gene-SAOUHSC_00524	CP000253.1	522301	525711	+	3411	243413	214402	116856	119053	56434	165265
gene-SAOUHSC_00525	CP000253.1	525875	529471	+	3597	314569	255624	157080	148180	69118	193641
gene-SAOUHSC_00526	CP000253.1	529608	529862	+	255	20485	19604	12094	7107	1277	13555
gene-SAOUHSC_00527	CP000253.1	529960	530373	+	414	108097	113117	58381	72030	30031	88396
gene-SAOUHSC_00528	CP000253.1	530439	530909	+	471	106797	105714	60663	62307	26155	85858
gene-SAOUHSC_00529	CP000253.1	531032	533113	+	2082	530165	516915	331780	300398	194329	401738
gene-SAOUHSC_00530	CP000253.1	533330	534514	+	1185	393335	363834	339668	281039	187739	283342
gene-SAOUHSC_00531	CP000253.1	534796	535971	-	1176	1532	1091	3918	5476	1502	911
gene-SAOUHSC_00532	CP000253.1	536142	537329	+	1188	6329	5770	16255	24229	3647	4377
gene-SAOUHSC_00533	CP000253.1	537595	538473	+	879	8241	6500	21165	67038	8451	3456
gene-SAOUHSC_00534	CP000253.1	538632	540269	+	1638	857	650	1308	2097	309	546
gene-SAOUHSC_00535	CP000253.1	540483	541448	+	966	25044	21298	5087	5402	842	18412
gene-SAOUHSC_00536	CP000253.1	541783	542859	+	1077	4049	3855	19405	23948	5102	2642
gene-SAOUHSC_00537	CP000253.1	542832	543005	+	174	308	276	1663	2724	169	263
gene-SAOUHSC_00538	CP000253.1	543109	543792	+	684	375	296	1843	2825	460	260
gene-SAOUHSC_00539	CP000253.1	543908	544570	-	663	1017	703	964	1258	152	696
gene-SAOUHSC_00540	CP000253.1	544563	545180	-	618	98	70	390	300	25	88
gene-SAOUHSC_00541	CP000253.1	545247	545717	+	471	187	130	463	505	154	125
gene-SAOUHSC_00542	CP000253.1	545864	546733	+	870	858	479	1439	1966	189	613
gene-SAOUHSC_00543	CP000253.1	546754	547320	+	567	1433	777	1301	1608	155	1126
gene-SAOUHSC_A00526	CP000253.1	547608	547865	-	258	44	19	8	4	0	32
gene-SAOUHSC_00544	CP000253.1	547751	550738	+	2988	31936	19510	3706	4407	2830	38007
gene-SAOUHSC_00545	CP000253.1	551105	555154	+	4050	15772	12377	7572	6217	2989	16142
gene-SAOUHSC_00547	CP000253.1	555273	556745	+	1473	1260	912	2796	3302	223	897
gene-SAOUHSC_00548	CP000253.1	556869	558359	-	1491	5383	3949	3946	4403	327	4552
gene-SAOUHSC_00549	CP000253.1	558641	559519	-	879	11108	9025	6976	6832	1023	7063
gene-SAOUHSC_00550	CP000253.1	559532	560197	-	666	6220	4824	5028	5630	1272	3739
gene-SAOUHSC_00551	CP000253.1	560211	560573	-	363	3320	2622	4028	4876	585	2133
gene-SAOUHSC_00552	CP000253.1	560849	561607	+	759	1382	1302	1715	1916	149	843
gene-SAOUHSC_00553	CP000253.1	561684	562316	+	633	3126	3165	9143	14675	3341	1886
gene-SAOUHSC_00554	CP000253.1	562363	562866	+	504	3575	3761	10468	16127	8536	2172
gene-SAOUHSC_00555	CP000253.1	562979	563626	+	648	322	226	313	293	213	195
gene-SAOUHSC_00556	CP000253.1	564128	565528	+	1401	11237	9472	3235	4475	986	10569
gene-SAOUHSC_00557	CP000253.1	566072	567448	+	1377	208	132	135	124	15	133
gene-SAOUHSC_00558	CP000253.1	567450	568589	+	1140	483	380	567	670	340	364
gene-SAOUHSC_00559	CP000253.1	568564	568929	+	366	61	45	86	127	30	56
gene-SAOUHSC_00560	CP000253.1	568932	569201	+	270	132	73	96	119	10	86
gene-SAOUHSC_00561	CP000253.1	569402	569569	-	168	233216	187984	48548	19761	899	176223
gene-SAOUHSC_00562	CP000253.1	570076	570906	-	831	2820	2359	6122	8827	2223	2455
gene-SAOUHSC_00564	CP000253.1	571090	571746	+	657	691	632	959	1176	227	529
gene-SAOUHSC_00565	CP000253.1	571747	572127	+	381	694	623	780	1231	224	565
gene-SAOUHSC_00567	CP000253.1	572260	572628	+	369	694	517	533	827	206	503
gene-SAOUHSC_00569	CP000253.1	572749	574233	+	1485	23848	31416	73978	100981	26907	17484
gene-SAOUHSC_00571	CP000253.1	574375	574827	-	453	589	444	859	1025	183	413
gene-SAOUHSC_00572	CP000253.1	574840	575490	-	651	758	595	1476	1787	209	557
gene-SAOUHSC_00573	CP000253.1	576153	576905	-	753	2979	2327	4965	5183	421	1334
gene-SAOUHSC_00574	CP000253.1	577073	578059	+	987	23722	20648	21088	16702	4605	19747
gene-SAOUHSC_00575	CP000253.1	578134	578898	+	765	23252	17273	16210	12387	1830	19352
gene-SAOUHSC_00577	CP000253.1	579485	580405	+	921	4693	4370	1919	2301	502	3968
gene-SAOUHSC_00578	CP000253.1	580410	581393	+	984	8246	8701	5466	5585	4280	6838
gene-SAOUHSC_00579	CP000253.1	581406	582482	+	1077	9982	9979	8129	7409	4187	8306
gene-SAOUHSC_00580	CP000253.1	582659	583000	+	342	5517	4217	1118	1466	137	4754
gene-SAOUHSC_00581	CP000253.1	583052	584374	-	1323	10119	6010	1618	2375	361	5057
gene-SAOUHSC_00582	CP000253.1	584361	584777	-	417	2086	1261	276	499	29	1035
gene-SAOUHSC_00583	CP000253.1	584859	584960	+	102	20	16	7	3	0	28
gene-SAOUHSC_00584	CP000253.1	585426	586835	+	1410	1024	930	974	1737	212	816
gene-SAOUHSC_00585	CP000253.1	586908	587465	+	558	39	22	66	120	34	34
gene-SAOUHSC_00586	CP000253.1	587591	588232	+	642	188	144	172	227	52	145
gene-SAOUHSC_00587	CP000253.1	588392	588937	+	546	304	204	234	282	55	212
gene-SAOUHSC_00588	CP000253.1	589012	589641	+	630	215	158	179	185	33	198
gene-SAOUHSC_00589	CP000253.1	589698	589814	+	117	152	104	121	190	8	146
gene-SAOUHSC_00591	CP000253.1	589837	590430	+	594	157	118	125	177	22	132
gene-SAOUHSC_00592	CP000253.1	590589	591230	+	642	271	176	218	360	33	211
gene-SAOUHSC_00593	CP000253.1	591277	591744	+	468	116	61	128	159	14	88
gene-SAOUHSC_00595	CP000253.1	591777	591905	+	129	14	1	35	66	3	22
gene-SAOUHSC_00596	CP000253.1	592358	592987	+	630	56	45	64	49	12	47
gene-SAOUHSC_00598	CP000253.1	593183	593752	+	570	140	89	94	119	8	102
gene-SAOUHSC_00599	CP000253.1	593789	594424	+	636	90	59	135	183	14	106
gene-SAOUHSC_00600	CP000253.1	594375	594635	+	261	174	121	115	179	16	100
gene-SAOUHSC_00602	CP000253.1	594659	595285	+	627	166	94	137	196	60	101
gene-SAOUHSC_00603	CP000253.1	595555	596493	+	939	1377	1145	1812	2654	559	923
gene-SAOUHSC_00604	CP000253.1	596704	597240	+	537	4402	4881	9900	13618	1375	2253
gene-SAOUHSC_00605	CP000253.1	597409	597885	+	477	598	344	1313	2026	90	341
gene-SAOUHSC_00606	CP000253.1	597925	599220	+	1296	4446	2975	6112	7855	964	2466
gene-SAOUHSC_00607	CP000253.1	599248	599769	+	522	2710	1845	3157	3416	473	1607
gene-SAOUHSC_00608	CP000253.1	600268	601278	+	1011	3947	3312	55823	80812	16025	2219
gene-SAOUHSC_00609	CP000253.1	601353	601460	+	108	4	5	71	33	8	5
gene-SAOUHSC_00610	CP000253.1	601586	601969	+	384	604	458	1360	2051	73	446
gene-SAOUHSC_00611	CP000253.1	601966	603627	+	1662	4126	2520	6313	7609	466	3130
gene-SAOUHSC_00612	CP000253.1	604016	604651	+	636	132	80	102	132	25	95
gene-SAOUHSC_00613	CP000253.1	605090	605917	+	828	1734	917	1569	1854	131	1217
gene-SAOUHSC_00614	CP000253.1	606065	607015	+	951	456	379	1449	2414	107	292
